num_obra	cod_material	descricao	und_medida	qtdprevista	qtdrealizada	val_material	val_requisitado	nome
0112600307	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	LIZARDA
0112600307	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	LIZARDA
0112600307	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	LIZARDA
0112600307	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	3	3	114,76	344,28	LIZARDA
0112600307	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	LIZARDA
0112600307	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	3	3	13,96	41,88	LIZARDA
0112600307	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	LIZARDA
0112600307	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	LIZARDA
0112600307	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	LIZARDA
0112600307	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	LIZARDA
0112600307	92070	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 VRD	M	10	10	7,46	74,6	LIZARDA
0112600307	92325	ELETRODUTO RIGIDO INFRA PVC 3000MM DN20 PRT	UN	1	1	10,73	10,73	LIZARDA
0112600308	90069	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PONTE ALTA DO TOCANTINS
0112600308	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PONTE ALTA DO TOCANTINS
0112600308	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PONTE ALTA DO TOCANTINS
0112600308	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	4	4	5,97	23,88	PONTE ALTA DO TOCANTINS
0112600308	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	PONTE ALTA DO TOCANTINS
0112600308	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	PONTE ALTA DO TOCANTINS
0112600317	90100	TRANSF DISTR AER OMI 1F 7,969KV 440/220V 25KVA CL2 5TP	UN	1	1	8180,635	8180,635	VILA LUZIMANGUES
0112600317	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	VILA LUZIMANGUES
0112600317	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	1	1	109,41	109,41	VILA LUZIMANGUES
0112600317	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	5	5	82,62	413,1	VILA LUZIMANGUES
0112600317	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	VILA LUZIMANGUES
0112600317	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	3	3	11,875	35,625	VILA LUZIMANGUES
0112600317	90363	PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN	UN	2	2	7,22	14,44	VILA LUZIMANGUES
0112600317	90461	CONECTOR GRAMPO LINHA VIVA ALUM 35-120MM2/10-95MM2 400A	UN	1	1	127,595	127,595	VILA LUZIMANGUES
0112600317	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	4	4	114,76	459,04	VILA LUZIMANGUES
0112600317	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	VILA LUZIMANGUES
0112600317	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	4	4	13,96	55,84	VILA LUZIMANGUES
0112600317	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	1	1	6,775	6,775	VILA LUZIMANGUES
0112600317	90805	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 4,60-5,20MM 145X25MM	UN	3	3	10,05	30,15	VILA LUZIMANGUES
0112600317	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	VILA LUZIMANGUES
0112600317	92172	CONECTOR GRAMPO LINHA VIVA ALUM 34-170MM2/ESTRIBO 6,4MM 100A	UN	1	1	51,6737	51,6737	VILA LUZIMANGUES
0112600326	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	TAQUARALTO
0112600326	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	3	3	109,41	328,23	TAQUARALTO
0112600326	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	4	4	82,62	330,48	TAQUARALTO
0112600326	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	8	8	5,97	47,76	TAQUARALTO
0112600326	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	4	4	38,04	152,16	TAQUARALTO
0112600326	90342	CONECT TERM ESTRANG CB/BAR ALUM 2F 123X25MM 11.20-12.30MM	UN	4	4	59,585	238,34	TAQUARALTO
0112600326	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	3	3	29,56	88,68	TAQUARALTO
0112600326	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	4	4	11,875	47,5	TAQUARALTO
0112600326	90415	FITA ISOLANTE SIMPLES 750V 10M 19X0,76MM PRT	UN	1	1	5,04	5,04	TAQUARALTO
0112600326	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	3	3	84,655	253,965	TAQUARALTO
0112600326	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	5	5	114,76	573,8	TAQUARALTO
0112600326	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	5	5	13,96	69,8	TAQUARALTO
0112600326	90501	ELO FUSIVEL DISTRIBUICAO TIPO H 5A 500MM	UN	3	3	5,09	15,27	TAQUARALTO
0112600326	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	3	3	11,26	33,78	TAQUARALTO
0112600326	90791	CONECTOR CUNHA ALUM CN-10 8,23-14,53/4,11-11,79MM AZL	UN	4	4	16,325	65,3	TAQUARALTO
0112600326	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	3	3	6,775	20,325	TAQUARALTO
0112600326	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	TAQUARALTO
0112600326	91085	TRANSF DISTR AER OVI 3F 13,8KV 380/220V 112,5KVA CL2 4TP	UN	1	1	20881,56	20881,56	TAQUARALTO
0112600326	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	6	6	7,08	42,48	TAQUARALTO
0112600326	92172	CONECTOR GRAMPO LINHA VIVA ALUM 34-170MM2/ESTRIBO 6,4MM 100A	UN	3	3	51,6737	155,0211	TAQUARALTO
0112600326	92325	ELETRODUTO RIGIDO INFRA PVC 3000MM DN20 PRT	UN	2	2	10,73	21,46	TAQUARALTO
0112600406	90069	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PALMAS
0112600406	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PALMAS
0112600406	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PALMAS
0112600406	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	2	2	5,97	11,94	PALMAS
0112600406	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	PALMAS
0112600406	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	PALMAS
0112600406	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	PALMAS
0112600406	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	PALMAS
0112600406	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	PALMAS
0112600406	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	PALMAS
0112600447	90063	TRANSF DISTR AER OMI 3F 13,8KV 380/220V 75KVA CL2 4TP	UN	1	1	16127,88	16127,88	PALMAS
0112600447	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	PALMAS
0112600447	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	3	3	109,41	328,23	PALMAS
0112600447	90343	CONECT TERM ESTRANG CB/BAR ALUM 2F 127,5X30MM 14.20-14.50MM	UN	8	1	57,09	57,09	PALMAS
0112600447	90354	CONECTOR DERIV PERF RSI CB/CB 1,0KV 25-95MM2/25-95MM2	UN	6	6	17,18	103,08	PALMAS
0112600447	90414	FITA ISOLANTE AUTOFUSAO 35KV 5M 19X0,76MM PRT	UN	1	1	9,16	9,16	PALMAS
0112600447	90415	FITA ISOLANTE SIMPLES 750V 10M 19X0,76MM PRT	UN	1	1	5,04	5,04	PALMAS
0112600447	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	3	3	84,655	253,965	PALMAS
0112600447	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	3	3	8,915	26,745	PALMAS
0112600447	90500	ELO FUSIVEL DISTRIBUICAO TIPO H 3A 500MM	UN	3	3	5,1505	15,4515	PALMAS
0112600447	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	3	3	11,26	33,78	PALMAS
0112600447	90791	CONECTOR CUNHA ALUM CN-10 8,23-14,53/4,11-11,79MM AZL	UN	1	1	16,325	16,325	PALMAS
0112600447	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	3	3	6,775	20,325	PALMAS
0112600447	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	PALMAS
0112600447	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	12	12	7,08	84,96	PALMAS
0112600447	92172	CONECTOR GRAMPO LINHA VIVA ALUM 34-170MM2/ESTRIBO 6,4MM 100A	UN	3	3	51,6737	155,0211	PALMAS
0112600454	90639	ELO FUSIVEL DISTRIBUICAO TIPO K 6A 500MM AMARELA	UN	3	3	6,53	19,59	PALMAS
0112600512	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	TAQUARALTO
0112600512	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	TAQUARALTO
0112600512	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	8	8	5,97	47,76	TAQUARALTO
0112600512	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	4	4	38,04	152,16	TAQUARALTO
0112600512	90344	CONECT TERM ESTRANG CB/BAR ALUM 2F 137X33MM 15.40-17.00MM	UN	4	4	67,88	271,52	TAQUARALTO
0112600512	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	3	3	29,56	88,68	TAQUARALTO
0112600512	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	6	6	11,875	71,25	TAQUARALTO
0112600512	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	3	3	8,915	26,745	TAQUARALTO
0112600512	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	3	3	11,26	33,78	TAQUARALTO
0112600512	90639	ELO FUSIVEL DISTRIBUICAO TIPO K 6A 500MM AMARELA	UN	6	6	6,53	39,18	TAQUARALTO
0112600512	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	3	3	6,775	20,325	TAQUARALTO
0112600512	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	TAQUARALTO
0112600512	91201	TRANSF DISTR AER OVI 3F 34,5KV 380/220V 150KVA CL2 4TP	UN	1	1	27589,12	27589,12	TAQUARALTO
0112600512	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	6	6	7,08	42,48	TAQUARALTO
0112600523	90084	TRANSF DISTR AER OMI 3F 34,5KV 380/220V 112,5KVA CL2 4TP	UN	0	0	23101,35	0	PALMAS
0112600523	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	PALMAS
0112600523	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	PALMAS
0112600523	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	8	8	5,97	47,76	PALMAS
0112600523	90342	CONECT TERM ESTRANG CB/BAR ALUM 2F 123X25MM 11.20-12.30MM	UN	4	4	59,585	238,34	PALMAS
0112600523	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	3	3	29,56	88,68	PALMAS
0112600523	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	3	3	11,875	35,625	PALMAS
0112600523	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	2	2	8,915	17,83	PALMAS
0112600523	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	6	6	11,26	67,56	PALMAS
0112600523	90639	ELO FUSIVEL DISTRIBUICAO TIPO K 6A 500MM AMARELA	UN	3	3	6,53	19,59	PALMAS
0112600523	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	2	2	6,775	13,55	PALMAS
0112600523	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	PALMAS
0112600523	91201	TRANSF DISTR AER OVI 3F 34,5KV 380/220V 150KVA CL2 4TP	UN	1	1	27589,12	27589,12	PALMAS
0112600523	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	6	6	7,08	42,48	PALMAS
0112600587	90100	TRANSF DISTR AER OMI 1F 7,969KV 440/220V 25KVA CL2 5TP	UN	1	1	8180,635	8180,635	TAQUARALTO
0112600587	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	TAQUARALTO
0112600587	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	1	1	109,41	109,41	TAQUARALTO
0112600587	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	2	2	5,97	11,94	TAQUARALTO
0112600587	90284	CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 2F 2X1X35MM2+35MM2	M	20	20	8,595	171,9	TAQUARALTO
0112600587	90295	ISOLADOR ROLDANA PORCELANA 79X76MM 1350DAN MRM	UN	3	3	7,11	21,33	TAQUARALTO
0112600587	90306	ALCA PREF DISTR ACO-ZINC 7,30-8,20MM 610MM VRM	UN	2	2	4,31	8,62	TAQUARALTO
0112600587	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	6	6	38,04	228,24	TAQUARALTO
0112600587	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	7	7	11,875	83,125	TAQUARALTO
0112600587	90363	PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN	UN	2	2	7,22	14,44	TAQUARALTO
0112600587	90389	ARRUELA QUADRADA ACO GALV 38X18X3MM	UN	1	1	0,7371	0,7371	TAQUARALTO
0112600587	90393	ARMACAO SECUNDARIA ACO-GALV 1 ESTRIBO 110X50X5,0MM 125X16MM	UN	3	3	13,38	40,14	TAQUARALTO
0112600587	90395	ABRACADEIRA CINTA AUTOTRAV POLIAM 390X9X3,0MM PRT	UN	6	6	0,59	3,54	TAQUARALTO
0112600587	90414	FITA ISOLANTE AUTOFUSAO 35KV 5M 19X0,76MM PRT	UN	1	1	9,16	9,16	TAQUARALTO
0112600587	90415	FITA ISOLANTE SIMPLES 750V 10M 19X0,76MM PRT	UN	1	1	5,04	5,04	TAQUARALTO
0112600587	90435	LUVA EMENDA COMPRES DISTR ALUM CAA 2AWG 370/114MM	UN	6	6	31,55	189,3	TAQUARALTO
0112600587	90472	CONEC DERIV CUNHA-RML COBR II 3,17-8,12/3,17-5,21MM VD	UN	1	1	5,565	5,565	TAQUARALTO
0112600587	90500	ELO FUSIVEL DISTRIBUICAO TIPO H 3A 500MM	UN	1	1	5,1505	5,1505	TAQUARALTO
0112600587	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	TAQUARALTO
0112600587	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	TAQUARALTO
0112600592	22211	ISOLADOR SUSPENSAO STANDARD PORC MR 210MM 4500DAN	PC	0	0	39,44	0	PALMAS
0112600605	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	LAJEADO
0112600605	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	LAJEADO
0112600605	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	LAJEADO
0112600605	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	LAJEADO
0112600605	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	LAJEADO
0112600605	90805	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 4,60-5,20MM 145X25MM	UN	3	3	10,05	30,15	LAJEADO
0112600605	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	LAJEADO
0112600605	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	LAJEADO
0112600605	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	LAJEADO
0112600636	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	PALMAS
0112600636	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	PALMAS
0112600636	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	6	6	5,97	35,82	PALMAS
0112600636	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	4	4	38,04	152,16	PALMAS
0112600636	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	3	3	29,56	88,68	PALMAS
0112600636	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	6	6	11,875	71,25	PALMAS
0112600636	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	3	3	84,655	253,965	PALMAS
0112600636	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	3	3	8,915	26,745	PALMAS
0112600636	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	9	9	13,96	125,64	PALMAS
0112600636	90500	ELO FUSIVEL DISTRIBUICAO TIPO H 3A 500MM	UN	3	3	5,1505	15,4515	PALMAS
0112600636	90548	CHAVE FUSIVEL DISTR BSC 36,2KV 300A 1F MAN SEC	PC	3	3	271,86	815,58	PALMAS
0112600636	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	3	3	11,26	33,78	PALMAS
0112600636	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	3	3	6,775	20,325	PALMAS
0112600636	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	PALMAS
0112600636	91198	TRANSF DISTR AER OVI 3F 34,5KV 380/220V 45KVA CL2 4TP	UN	1	1	14080,6	14080,6	PALMAS
0112600636	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	10	10	7,08	70,8	PALMAS
0212600054	90070	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 25KVA CL2 5TP	UN	1	1	7717,245	7717,245	NOVA ROSALÂNDIA
0212600054	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	NOVA ROSALÂNDIA
0212600054	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	NOVA ROSALÂNDIA
0212600054	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	2	2	5,97	11,94	NOVA ROSALÂNDIA
0212600054	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	NOVA ROSALÂNDIA
0212600054	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	1	1	5,1505	5,1505	NOVA ROSALÂNDIA
0212600054	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	NOVA ROSALÂNDIA
0212600054	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	1	1	6,775	6,775	NOVA ROSALÂNDIA
0212600054	90805	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 4,60-5,20MM 145X25MM	UN	3	3	10,05	30,15	NOVA ROSALÂNDIA
0212600054	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	NOVA ROSALÂNDIA
0212600054	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	NOVA ROSALÂNDIA
0212600084	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	ARAGUACEMA
0212600084	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	2	2	5,97	11,94	ARAGUACEMA
0212600084	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	ARAGUACEMA
0212600084	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	ARAGUACEMA
0212600084	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	ARAGUACEMA
0212600084	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	ARAGUACEMA
0212600084	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	ARAGUACEMA
0212600084	92068	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 AZL	M	1	1	6,94	6,94	ARAGUACEMA
0212600102	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	MIRACEMA DO TOCANTINS
0212600102	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	1,5	1,5	5,97	8,955	MIRACEMA DO TOCANTINS
0212600102	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	MIRACEMA DO TOCANTINS
0212600102	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	1	1	5,1505	5,1505	MIRACEMA DO TOCANTINS
0212600102	90805	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 4,60-5,20MM 145X25MM	UN	3	3	10,05	30,15	MIRACEMA DO TOCANTINS
0212600102	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	MIRACEMA DO TOCANTINS
0212600102	91639	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 25KVA CL2 5TP	UN	1	1	7717,245	7717,245	MIRACEMA DO TOCANTINS
0212600102	92068	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 AZL	M	1,5	1,5	6,94	10,41	MIRACEMA DO TOCANTINS
0212600107	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	NOVA ROSALÂNDIA
0212600107	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	1	1	5,97	5,97	NOVA ROSALÂNDIA
0212600107	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	NOVA ROSALÂNDIA
0212600107	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	NOVA ROSALÂNDIA
0212600107	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	NOVA ROSALÂNDIA
0212600107	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	NOVA ROSALÂNDIA
